,close,signal,nav
2017-10-31,8792.180753012513,-1,714808.0293212428
2017-11-01,8810.715472113987,0,713301.1487864667
2017-11-02,8700.514266911121,0,712944.4982120735
2017-11-03,8845.378090800417,1,712944.4982120735
2017-11-06,8843.994579059445,0,712476.5138180017
2017-11-07,8841.40240222381,-1,712120.2755610927
2017-11-08,8796.611087026216,0,715371.8788086175
2017-11-09,8815.841625661853,0,715014.1928692133
2017-11-10,8923.753591710702,0,715014.1928692133
2017-11-13,8806.524129394133,0,715014.1928692133
2017-11-14,8718.497419712345,0,715014.1928692133
2017-11-15,8677.748877930422,-1,715014.1928692133
2017-11-16,8501.590525610092,-1,729171.4780159406
2017-11-17,8396.21473366114,0,738209.4364698388
2017-11-20,8335.39847593692,0,737840.3317516039
2017-11-21,8443.940743515115,0,737840.3317516039
2017-11-22,8476.453477396619,0,737840.3317516039
2017-11-23,8500.372761776633,1,737840.3317516039
2017-11-24,8608.221039776206,0,746832.7433117749
2017-11-27,8589.880708619841,1,746459.326940119
2017-11-28,8639.641924501504,0,750410.3393674005
2017-11-29,8625.764278870374,0,750035.1341977168
2017-11-30,8659.650675281717,-1,750035.1341977168
2017-12-01,8583.55591616029,0,756250.8839732654
2017-12-04,8269.207864477108,0,755872.7585312789
2017-12-05,8252.272366505294,0,755872.7585312789
2017-12-06,8428.156583303946,1,755872.7585312789
2017-12-07,8545.067580532928,0,765979.895264344
2017-12-08,8668.674160176994,0,765596.905316712
2017-12-11,8829.324635528164,1,765596.905316712
2017-12-12,8841.034557600953,0,766229.4823848893
2017-12-13,8867.223269222926,0,765846.367643697
2017-12-14,8785.145744861456,0,765846.367643697
2017-12-15,8743.622393753216,0,765846.367643697
2017-12-18,8824.563652421131,1,765846.367643697
2017-12-19,8984.155314851385,0,779313.7264446276
2017-12-20,8965.657252680681,0,778924.0695814054
2017-12-21,8905.461394081229,-1,778924.0695814054
2017-12-22,8905.931351640338,0,778493.5022924035
2017-12-25,8986.699388479588,1,778104.2555412573
2017-12-26,8792.579095298708,1,760907.4946339327
2017-12-27,8490.293099802033,0,734747.7436662918
2017-12-28,8420.766525730143,0,734380.3697944587
2017-12-29,8267.209472366194,0,734380.3697944587
2018-01-01,8204.867486360537,0,734380.3697944587
2018-01-02,8187.395921556829,0,734380.3697944587
2018-01-03,8132.496356359644,0,734380.3697944587
2018-01-04,8310.487608674557,0,734380.3697944587
2018-01-05,8352.095218224787,0,734380.3697944587
2018-01-08,8390.670528884471,1,734380.3697944587
2018-01-09,8469.968110503334,1,740953.5769368786
2018-01-10,8326.327046737868,1,728387.8436774985
2018-01-11,8457.186568776515,0,739835.4465097392
2018-01-12,8448.723144155852,0,739465.5287864844
2018-01-15,8534.891506538017,0,739465.5287864844
2018-01-16,8398.93029461464,-1,739465.5287864844
2018-01-17,8204.473806153583,0,756216.2941119513
2018-01-18,8306.440901830376,0,755838.1859648953
2018-01-19,8354.718437855407,0,755838.1859648953
2018-01-22,8243.109188640752,0,755838.1859648953
2018-01-23,8137.045286081856,0,755838.1859648953
2018-01-24,8275.908109047894,0,755838.1859648953
2018-01-25,8129.82859807142,0,755838.1859648953
2018-01-26,8331.741888011298,0,755838.1859648953
2018-01-29,8220.868952225388,0,755838.1859648953
2018-01-30,8301.301080555364,0,755838.1859648953
2018-01-31,8262.15824366015,0,755838.1859648953
2018-02-01,8338.730375218645,0,755838.1859648953
2018-02-02,8272.556495274897,0,755838.1859648953
2018-02-05,8254.274704091604,0,755838.1859648953
2018-02-06,8261.305032268601,0,755838.1859648953
2018-02-07,8139.1292917279,0,755838.1859648953
2018-02-08,8231.607865355283,1,755838.1859648953
2018-02-09,8170.344961473149,0,749835.0180876384
2018-02-12,8144.4674393559835,0,749460.1005785947
2018-02-13,8025.170904572178,0,749460.1005785947
2018-02-14,7718.919225723246,0,749460.1005785947
2018-02-15,7698.95902250345,0,749460.1005785947
2018-02-16,7979.776093025911,0,749460.1005785947
2018-02-19,8076.015533253977,0,749460.1005785947
2018-02-20,8076.082930524836,0,749460.1005785947
2018-02-21,8046.684185851427,0,749460.1005785947
2018-02-22,8051.882399716965,0,749460.1005785947
2018-02-23,8120.497929487197,1,749460.1005785947
2018-02-26,7979.270758495111,0,736051.178451017
2018-02-27,8115.248918701688,0,735683.1528617915
2018-02-28,8205.02924265191,0,735683.1528617915
2018-03-01,8296.195827571799,0,735683.1528617915
2018-03-02,8353.615738233832,1,735683.1528617915
2018-03-05,8358.996797241727,0,735789.2084073632
2018-03-06,8446.336854937503,0,735421.3138031595
2018-03-07,8524.370138148615,0,735421.3138031595
2018-03-08,8482.231363844769,0,735421.3138031595
2018-03-09,8412.41430878969,0,735421.3138031595
2018-03-12,8428.453844215715,0,735421.3138031595
2018-03-13,8627.532694029798,0,735421.3138031595
2018-03-14,8470.543343558105,0,735421.3138031595
2018-03-15,8287.436695861252,-1,735421.3138031595
2018-03-16,8311.247576093167,0,732940.6423520345
2018-03-19,8320.977801629573,0,732574.1720308585
2018-03-20,8346.050771238992,0,732574.1720308585
2018-03-21,8380.086540779886,0,732574.1720308585
2018-03-22,8355.586485633845,0,732574.1720308585
2018-03-23,8545.910260209532,0,732574.1720308585
2018-03-26,8344.416052978797,0,732574.1720308585
2018-03-27,8244.398805476198,0,732574.1720308585
2018-03-28,8235.314383011468,0,732574.1720308585
2018-03-29,8036.058397121243,0,732574.1720308585
2018-03-30,8018.542060150543,0,732574.1720308585
2018-04-02,8222.098469489014,1,732574.1720308585
2018-04-03,8228.532307756059,0,732781.1283521012
2018-04-04,8260.913677353867,0,732414.7377879252
2018-04-05,8108.72936785622,0,732414.7377879252
2018-04-06,8037.699655894487,0,732414.7377879252
2018-04-09,7996.412424097069,0,732414.7377879252
2018-04-10,7962.275684717132,0,732414.7377879252
2018-04-11,8119.346160415122,0,732414.7377879252
2018-04-12,8191.388961926691,1,732414.7377879252
2018-04-13,8059.025689979715,0,720213.5642653798
2018-04-16,8093.002676969514,1,719853.4574832472
2018-04-17,8157.723727082619,0,725250.3151713015
2018-04-18,8301.55617982678,1,724887.6900137159
2018-04-19,8502.80811400278,1,742098.4633481749
2018-04-20,8377.931553206106,0,731199.6282065465
2018-04-23,8280.599793805248,0,730834.0283924433
2018-04-24,8128.95603630671,1,730834.0283924433
2018-04-25,8104.939195804035,0,728309.3766357495
2018-04-26,8166.183859367857,0,727945.2219474316
2018-04-27,8291.749996589613,0,727945.2219474316
2018-04-30,8287.042798541135,-1,727945.2219474316
2018-05-01,8252.063766990454,-1,730653.8555127105
2018-05-02,8275.651029630955,0,728565.3931745725
2018-05-03,8176.839836236575,-1,728201.1104779852
2018-05-04,8437.970412378285,0,704581.6228374504
2018-05-07,8239.53071483239,0,704229.3320260318
2018-05-08,8267.32820848104,0,704229.3320260318
2018-05-09,8523.299218988233,1,704229.3320260318
2018-05-10,8529.391165266086,-1,704380.5585132231
2018-05-11,8510.346875244197,0,705248.9077524396
2018-05-14,8470.017688801032,0,704896.2832985634
2018-05-15,8452.416843092842,0,704896.2832985634
2018-05-16,8631.824311267757,1,704896.2832985634
2018-05-17,8350.94391107203,0,681606.4417381292
2018-05-18,8548.396075108127,0,681265.6385172602
2018-05-21,8371.344813383652,0,681265.6385172602
2018-05-22,8343.32466977771,-1,681265.6385172602
2018-05-23,8295.090748941144,0,684863.497148052
2018-05-24,8373.816936873103,0,684521.065399478
2018-05-25,8178.6683189847345,1,684521.065399478
2018-05-28,8240.864327937987,0,689384.356266075
2018-05-29,8496.673288189339,0,689039.664087942
2018-05-30,8328.7284525986,-1,689039.664087942
2018-05-31,8358.145604870586,0,686261.4492644869
2018-06-01,8280.928220362615,-1,685918.3185398547
2018-06-04,8339.591773429862,1,680716.1932812441
2018-06-05,8347.829416428838,1,680707.8717490227
2018-06-06,8273.391175179633,0,674637.9469518336
2018-06-07,8339.809584353128,1,674300.6279783576
2018-06-08,8571.487098203726,0,692695.3553526815
2018-06-11,8553.105810296398,-1,692349.0076750051
2018-06-12,8651.637846753454,0,684026.9517570599
2018-06-13,8490.104116781527,0,683684.9382811814
2018-06-14,8374.521445106968,0,683684.9382811814
2018-06-15,8440.038084855236,1,683684.9382811814
2018-06-18,8634.188092053846,1,699070.2091679694
2018-06-19,8686.687086143731,0,703320.8095009989
2018-06-20,8652.4156580033,0,702969.1490962486
2018-06-21,8658.856179814098,0,702969.1490962486
2018-06-22,8503.024911590335,0,702969.1490962486
2018-06-25,8586.621949871396,1,702969.1490962486
2018-06-26,8706.860746193674,1,712461.3684640051
2018-06-27,8654.541107752897,0,708180.1789184673
2018-06-28,8600.242376571718,1,707826.088829008
2018-06-29,8641.257254135806,0,710847.8248766558
2018-07-02,8591.434268675037,0,710492.4009642176
2018-07-03,8589.692717565613,0,710492.4009642176
2018-07-04,8867.047688323244,1,710492.4009642176
2018-07-05,8841.264154722467,0,708071.1903822107
2018-07-06,8800.829576909873,0,707717.1547870196
2018-07-09,8722.437692127232,-1,707717.1547870196
2018-07-10,8826.86916764464,1,698889.98297632
2018-07-11,8810.058680652577,0,696860.0796131102
2018-07-12,8731.449230875105,0,696511.6495733035
2018-07-13,8911.678943062032,1,696511.6495733035
2018-07-16,9108.804213333595,1,711570.147969204
2018-07-17,9034.325222982532,-1,705751.9280422542
2018-07-18,8788.912814973331,0,724217.5337799045
2018-07-19,8929.098004660453,0,723855.4250130146
2018-07-20,8844.913745396016,0,723855.4250130146
2018-07-23,8957.284507548604,0,723855.4250130146
2018-07-24,8700.187202904024,-1,723855.4250130146
2018-07-25,8824.092470280835,0,713184.5811948346
2018-07-26,8671.337423227682,0,712827.9889042372
2018-07-27,8773.846545748389,0,712827.9889042372
2018-07-30,8783.303942952554,-1,712827.9889042372
2018-07-31,8665.24193543882,0,722053.1519482908
2018-08-01,8619.883877240718,0,721692.1253723167
2018-08-02,8716.162981727308,0,721692.1253723167
2018-08-03,8737.66237184418,1,721692.1253723167
2018-08-06,8821.96256716326,0,728294.1012338528
2018-08-07,9091.31312357083,0,727929.9541832358
2018-08-08,8886.07716243935,0,727929.9541832358
2018-08-09,9109.564605016358,0,727929.9541832358
2018-08-10,9131.981836479381,0,727929.9541832358
2018-08-13,9017.075184763715,0,727929.9541832358
2018-08-14,8845.277502329485,1,727929.9541832358
2018-08-15,8828.194843487567,0,726160.1566514447
2018-08-16,8958.26561374266,0,725797.0765731191
2018-08-17,8949.296821722346,0,725797.0765731191
2018-08-20,9160.34455091311,1,725797.0765731191
2018-08-21,8969.359001239889,-1,710301.9138661537
2018-08-22,8975.99894114677,1,709065.7815085333
2018-08-23,8815.677275450771,0,695691.9852691845
2018-08-24,8871.941784901135,0,695344.1392765498
2018-08-27,8998.226953564974,0,695344.1392765498
2018-08-28,8949.83910906673,0,695344.1392765498
2018-08-29,8608.615147686984,0,695344.1392765498
2018-08-30,8642.396476857164,0,695344.1392765498
2018-08-31,8707.161928915884,0,695344.1392765498
2018-09-03,8768.200615456266,0,695344.1392765498
2018-09-04,8939.0521075987,1,695344.1392765498
2018-09-05,8803.944198011026,-1,684486.7966097533
2018-09-06,8902.174297356816,0,676165.1412305612
2018-09-07,9069.93271817933,1,675827.0586599458
2018-09-10,8836.662877781833,0,658107.5310648433
2018-09-11,8887.53797573437,-1,657778.477299311
2018-09-12,8828.902246713085,0,661789.2961616294
2018-09-13,8826.650701043476,0,661458.4015135486
2018-09-14,8881.248650981099,1,661458.4015135486
2018-09-17,8824.982236766205,0,656937.0574715588
2018-09-18,8744.144837220801,0,656608.5889428231
2018-09-19,8757.176731827969,1,656608.5889428231
2018-09-20,8622.945509932044,0,646215.6969507186
2018-09-21,8490.976671436147,-1,645892.5891022433
2018-09-24,8585.87190085474,1,638351.1415923004
2018-09-25,8446.401954074825,-1,627343.3369143802
2018-09-26,8539.18417946361,1,619824.7384373216
2018-09-27,8606.911152076702,1,624120.9398909437
2018-09-28,8392.664689543493,-1,608585.0872253481
2018-10-01,8315.733333072758,0,613555.0970206801
2018-10-02,8472.990686938674,-1,613248.3194721699
2018-10-03,8356.7740865786,-1,621353.0859888626
2018-10-04,8306.946291503462,0,625057.9431403419
2018-10-05,8372.874557893554,0,624745.4141687717
2018-10-08,8479.700222215832,1,624745.4141687717
2018-10-09,8456.267759870281,0,622706.645125799
2018-10-10,8389.03262013768,0,622395.2918032361
2018-10-11,8576.521193974979,0,622395.2918032361
2018-10-12,8808.937475356579,0,622395.2918032361
2018-10-15,8947.241406568768,0,622395.2918032361
2018-10-16,8967.812716345406,1,622395.2918032361
2018-10-17,8868.245368345273,-1,615173.7972351357
2018-10-18,8766.849146321976,0,621592.2920314666
2018-10-19,8844.54545613625,0,621281.4958854509
2018-10-22,8909.132771135217,1,621281.4958854509
2018-10-23,9105.598760821409,0,634671.4797772395
2018-10-24,9203.817504791032,1,634354.1440373509
2018-10-25,9005.80012657458,1,620389.0274665721
2018-10-26,9157.208395890715,0,630819.1977602983
2018-10-29,9029.591116278412,0,630503.7881614182
2018-10-30,8986.94068470119,0,630503.7881614182
2018-10-31,9029.993951287925,1,630503.7881614182
2018-11-01,9309.689921498933,0,649717.8260656294
2018-11-02,9753.662342911573,1,649392.9671525966
2018-11-05,9852.59105626137,1,655654.8848494365
2018-11-06,9835.795050284598,0,654537.170402369
2018-11-07,9924.928097994503,1,654209.9018171679
2018-11-08,10067.456269123562,1,663277.6599745738
2018-11-09,10029.572561416651,1,660781.7547203274
2018-11-12,10310.16385117637,0,679268.0465010888
2018-11-13,10356.564216368357,0,678928.4124778382
2018-11-14,10444.767554994845,1,678928.4124778382
2018-11-15,10560.082679835925,0,686084.6358712335
2018-11-16,10637.978690299513,0,685741.593553298
2018-11-19,10783.057162566176,1,685741.593553298
2018-11-20,10694.591486052139,0,679772.8048862068
2018-11-21,10616.318643365223,0,679432.9184837636
2018-11-22,10452.341165218546,0,679432.9184837636
2018-11-23,10532.300656841822,0,679432.9184837636
2018-11-26,10666.506181416315,0,679432.9184837636
2018-11-27,10751.04494371383,0,679432.9184837636
2018-11-28,11032.47707173775,1,679432.9184837636
2018-11-29,11043.25130022438,0,679756.7307549674
2018-11-30,11165.74692363915,0,679416.85238959
2018-12-03,10994.758822528152,0,679416.85238959
2018-12-04,10942.599806163873,0,679416.85238959
2018-12-05,11068.397666363191,0,679416.85238959
2018-12-06,11221.143468708968,0,679416.85238959
2018-12-07,11183.604817899271,0,679416.85238959
2018-12-10,11183.5001650958,-1,679416.85238959
2018-12-11,10940.784272837518,0,693822.5514931175
2018-12-12,10893.848719187825,0,693475.6402173709
2018-12-13,11050.955347084813,0,693475.6402173709
2018-12-14,11158.086069894789,0,693475.6402173709
2018-12-17,11253.782898294487,0,693475.6402173709
2018-12-18,11274.189760712823,0,693475.6402173709
2018-12-19,11287.413233917665,0,693475.6402173709
2018-12-20,11187.658679032433,0,693475.6402173709
2018-12-21,11316.872915275766,0,693475.6402173709
2018-12-24,11400.4139911108,-1,693475.6402173709
2018-12-25,11496.72193062884,0,687270.5879476848
2018-12-26,11418.279715553146,-1,686926.952653711
2018-12-27,11061.656873324451,0,708038.0207146679
2018-12-28,11255.509947649354,0,707684.0017043105
2018-12-31,11186.680881733353,0,707684.0017043105
2019-01-01,11053.84660596191,-1,707684.0017043105
2019-01-02,11180.62708654329,0,699213.48131682
2019-01-03,11126.812520826796,0,698863.8745761616
2019-01-04,11315.588055834047,-1,698863.8745761616
2019-01-07,11432.383207948053,0,691301.0382505773
2019-01-08,11561.795259327571,0,690955.387731452
2019-01-09,11337.225651253859,0,690955.387731452
2019-01-10,11555.40732933755,1,690955.387731452
2019-01-11,11612.998519469533,0,694053.5742870093
2019-01-14,11561.036960636418,0,693706.5474998659
2019-01-15,11598.206668335257,-1,693706.5474998659
2019-01-16,11301.527133295933,0,711104.5527073741
2019-01-17,11382.819046877818,1,710749.0004310204
2019-01-18,11219.15755729769,0,700174.5194292364
2019-01-21,11003.435195302254,-1,699824.4321695218
2019-01-22,10763.846183881902,0,714712.5107168024
2019-01-23,10954.915299830913,-1,714355.154461444
2019-01-24,10863.124158848155,-1,719983.5525733235
2019-01-25,11124.54650770123,-1,702657.0644749624
2019-01-28,11046.912572032998,0,707560.6381444613
2019-01-29,10775.680003824258,-1,707206.8578253891
2019-01-30,10606.597106514744,0,717950.1489289642
2019-01-31,10814.411952879853,0,717591.1738544997
2019-02-01,10800.530513324211,0,717591.1738544997
2019-02-04,10723.086205411368,0,717591.1738544997
2019-02-05,10760.114686855157,1,717591.1738544997
2019-02-06,10852.421153872976,0,723388.2890500659
2019-02-07,11045.72160883744,1,723026.5949055409
2019-02-08,11297.311376408043,0,739133.5478071738
2019-02-11,11248.190122757132,1,738763.9810332702
2019-02-12,11036.235716784224,0,724473.756752109
2019-02-13,10979.333875434004,-1,724111.519873733
2019-02-14,11033.670753487335,0,720165.8259988803
2019-02-15,10885.677522556054,0,719805.743085881
2019-02-18,10740.733800117361,-1,719805.743085881
2019-02-19,10807.300891271272,1,714984.7507390004
2019-02-20,10810.647087870075,0,714491.1422194951
2019-02-21,10827.18657838016,0,714133.8966483854
2019-02-22,10715.223377397198,0,714133.8966483854
2019-02-25,10689.28159471644,0,714133.8966483854
2019-02-26,10552.137564425913,-1,714133.8966483854
2019-02-27,10703.928410870018,0,703504.1254271254
2019-02-28,10881.174691609298,0,703152.3733644119
2019-03-01,10591.036729060032,0,703152.3733644119
2019-03-04,10454.245631491118,-1,703152.3733644119
2019-03-05,10230.287081921017,-1,717864.2451984175
2019-03-06,10141.008285877344,0,724128.9819571127
2019-03-07,10138.67677820836,0,723766.9174661341
2019-03-08,9928.554319175126,0,723766.9174661341
2019-03-11,9801.37036342943,0,723766.9174661341
2019-03-12,9663.727050116398,0,723766.9174661341
2019-03-13,9703.572255451867,0,723766.9174661341
2019-03-14,9723.487535337554,0,723766.9174661341
2019-03-15,9628.043163964547,0,723766.9174661341
2019-03-18,9663.286509896983,0,723766.9174661341
2019-03-19,9593.767965596802,1,723766.9174661341
2019-03-20,9564.307304311606,0,721182.4816086602
2019-03-21,9813.97076614638,1,720821.8903678558
2019-03-22,10021.110638612387,0,735675.6020239494
2019-03-25,9835.758154412964,1,735307.7642229374
2019-03-26,9967.963230812209,0,744823.5801882863
2019-03-27,10099.181143242815,1,744451.1683981922
2019-03-28,9935.238770545036,0,731994.0926490376
2019-03-29,10067.079839728802,0,731628.0956027132
2019-04-01,10309.243360671582,1,731628.0956027132
2019-04-02,10145.794837747566,0,719662.6396246252
2019-04-03,10016.117727656048,1,719302.8083048129
2019-04-04,10178.81585084455,-1,730627.246494803
2019-04-05,10230.20500827569,0,726207.9467009524
2019-04-08,10324.79162905753,0,725844.8427276019
2019-04-09,10387.565805069462,0,725844.8427276019
2019-04-10,10458.501941531258,0,725844.8427276019
2019-04-11,10260.509886248254,0,725844.8427276019
2019-04-12,10431.58312655376,0,725844.8427276019
2019-04-15,10624.612930553283,0,725844.8427276019
2019-04-16,10598.231191412873,1,725844.8427276019
2019-04-17,10601.44104569367,-1,725701.7547421496
2019-04-18,10368.05683243548,0,740951.9313949358
2019-04-19,10457.877604799256,0,740581.4554292385
2019-04-22,10557.514020195005,0,740581.4554292385
2019-04-23,10557.627889737572,-1,740581.4554292385
2019-04-24,10745.617317166276,1,727024.3498957296
2019-04-25,10701.846291070951,0,723335.8761612197
2019-04-26,10802.485143951366,1,722974.208223139
2019-04-29,10647.326959342665,0,712228.5026570724
2019-04-30,10653.453865111744,0,711872.3884057439
2019-05-01,10635.453036510038,-1,711872.3884057439
2019-05-02,10681.208361991366,1,708453.8696660809
2019-05-03,10631.823648615953,1,704469.8696121778
2019-05-06,10620.597807451639,-1,703726.0398495067
2019-05-07,10761.891278844536,1,693660.1388283063
2019-05-08,10701.176084384273,0,689053.0670848577
2019-05-09,10452.992885068714,0,688708.5405513153
2019-05-10,10736.76004521426,0,688708.5405513153
2019-05-13,10968.907093989785,0,688708.5405513153
2019-05-14,10766.120482875773,0,688708.5405513153
2019-05-15,10887.118412961096,0,688708.5405513153
2019-05-16,10814.665873661645,0,688708.5405513153
2019-05-17,10866.993686329828,0,688708.5405513153
2019-05-20,10924.547191076208,0,688708.5405513153
2019-05-21,10895.741250397114,0,688708.5405513153
2019-05-22,10777.187836250027,0,688708.5405513153
2019-05-23,10674.95644622165,-1,688708.5405513153
2019-05-24,10537.524260374948,0,697230.8004556352
2019-05-27,10415.15896153598,0,696882.1850554073
2019-05-28,10413.63490278093,1,696882.1850554073
2019-05-29,10310.761350969908,0,689649.4287127521
2019-05-30,10425.053419804422,1,689304.6039983956
2019-05-31,10666.486298160757,0,704923.4952780013
2019-06-03,10582.70802473068,0,704571.0335303623
2019-06-04,10629.628857867032,1,704571.0335303623
2019-06-05,10718.217395313048,0,710090.7232464001
2019-06-06,10803.052317016803,0,709735.677884777
2019-06-07,10824.339072036912,1,709735.677884777
2019-06-10,10953.878710792105,0,717874.5298667868
2019-06-11,11042.134179372415,0,717515.5926018535
2019-06-12,10846.184611315832,0,717515.5926018535
2019-06-13,10996.433176127468,0,717515.5926018535
2019-06-14,11151.710205798865,0,717515.5926018535
2019-06-17,11033.033446228312,0,717515.5926018535
2019-06-18,11048.173719772169,1,717515.5926018535
2019-06-19,11170.245432482172,0,725084.6932468342
2019-06-20,11144.054293281804,0,724722.1509002108
2019-06-21,11332.227294465081,0,724722.1509002108
2019-06-24,11742.96103045053,0,724722.1509002108
2019-06-25,11613.70239738722,1,724722.1509002108
2019-06-26,11382.154980285273,0,709910.6902684243
2019-06-27,11442.83624150309,0,709555.7349232902
2019-06-28,11575.49469330987,1,709555.7349232902
2019-07-01,11544.268736010466,0,707286.8654625709
2019-07-02,11804.707276571668,1,706933.2220298396
2019-07-03,11576.61242448375,-1,692920.1343086128
2019-07-04,11705.646784119446,0,684503.8403123533
2019-07-05,11608.022037159493,0,684161.5883921972
2019-07-08,11916.031419056131,0,684161.5883921972
2019-07-09,12280.981244583409,0,684161.5883921972
2019-07-10,12148.773257000379,0,684161.5883921972
2019-07-11,12057.496228890195,0,684161.5883921972
2019-07-12,12221.711849057898,0,684161.5883921972
2019-07-15,12159.552876643816,0,684161.5883921972
2019-07-16,12159.981782364479,0,684161.5883921972
2019-07-17,12173.268658892297,0,684161.5883921972
2019-07-18,11831.347472805677,0,684161.5883921972
2019-07-19,11837.204220533065,0,684161.5883921972
2019-07-22,11722.9989255885,0,684161.5883921972
2019-07-23,11644.412525353124,0,684161.5883921972
2019-07-24,11904.583672760667,1,684161.5883921972
2019-07-25,11688.351043516124,0,671392.5245843347
2019-07-26,11838.863266702621,0,671056.8283220426
2019-07-29,11797.306663442036,-1,671056.8283220426
2019-07-30,11755.698237989387,0,673088.0789373912
2019-07-31,11902.882136747681,0,672751.5348979225
2019-08-01,11971.449477179958,0,672751.5348979225
2019-08-02,12081.755945590055,1,672751.5348979225
2019-08-05,12265.070230760204,0,682622.6957892444
2019-08-06,12212.030136680369,0,682281.3844413498
2019-08-07,12107.698664752801,0,682281.3844413498
2019-08-08,11918.310163374617,0,682281.3844413498
2019-08-09,11778.259792379255,0,682281.3844413498
2019-08-12,12306.65287881276,0,682281.3844413498
2019-08-13,12544.054326814174,0,682281.3844413498
2019-08-14,12297.553111879224,-1,682281.3844413498
2019-08-15,12061.112449811031,-1,695058.2242763515
2019-08-16,12155.588948010402,0,689613.729222719
2019-08-19,12262.668059211152,0,689268.9223581076
2019-08-20,12370.925622696055,1,689268.9223581076
2019-08-21,12330.911897795082,-1,686694.8494633625
2019-08-22,12314.917243619282,0,686898.8792198736
2019-08-23,12382.621275950094,0,686555.4297802637
2019-08-26,12405.686956219399,-1,686555.4297802637
2019-08-27,11999.768485114517,1,708676.4888948181
2019-08-28,11965.172423032143,0,705924.6550036337
2019-08-29,11819.048969422776,0,705571.6926761318
2019-08-30,11856.652644401107,1,705571.6926761318
2019-09-02,12394.079836963629,0,737200.3964895741
2019-09-03,12469.127361971388,1,736831.7962913294
2019-09-04,12417.188896634863,0,733394.2070982471
2019-09-05,12595.490797781003,1,733027.509994698
2019-09-06,12693.322966981377,1,738354.5950472171
2019-09-09,12779.929270054212,0,743392.374516015
2019-09-10,12902.858781588788,0,743020.678328757
2019-09-11,13307.47898126079,0,743020.678328757
2019-09-12,13088.465470941881,1,743020.678328757
2019-09-13,13187.99620364518,1,748299.4401847519
2019-09-16,13011.26160159985,0,738271.3508731065
2019-09-17,13126.044145457783,0,737902.2151976699
2019-09-18,12951.511484576997,0,737902.2151976699
2019-09-19,12876.6212611179,0,737902.2151976699
2019-09-20,12825.71101684359,-1,737902.2151976699
2019-09-23,13019.435605094106,0,726387.698544381
2019-09-24,13204.811995523429,0,726024.5046951089
2019-09-25,12964.092491079798,0,726024.5046951089
2019-09-26,12980.615737094928,1,726024.5046951089
2019-09-27,12848.229860366626,1,718256.9599824387
2019-09-30,12611.331733771629,0,705013.600384823
2019-10-01,12575.749278391284,0,704661.0935846306
2019-10-02,12522.942963396783,0,704661.0935846306
2019-10-03,12984.079185628387,0,704661.0935846306
2019-10-04,13073.816431326502,0,704661.0935846306
2019-10-07,12809.03275420843,-1,704661.0935846306
2019-10-08,12705.715363246729,1,709992.5447174085
2019-10-09,12905.458250865056,0,720444.1402466351
2019-10-10,13314.831301264896,0,720083.9181765118
2019-10-11,13003.248799339492,0,720083.9181765118
2019-10-14,12641.550688715157,1,720083.9181765118
2019-10-15,13001.097226560158,1,740204.2497185435
2019-10-16,13081.90759012763,1,744805.1055918266
2019-10-17,12916.307864283446,0,735376.8536000119
2019-10-18,13024.538727468373,0,735009.165173212
2019-10-21,12514.211068876231,-1,735009.165173212
2019-10-22,12519.205071360197,0,734348.3430513566
2019-10-23,12585.055755817828,0,733981.168879831
2019-10-24,12763.77512347681,0,733981.168879831
2019-10-25,12573.883729446708,0,733981.168879831
2019-10-28,12594.134857345023,0,733981.168879831
2019-10-29,12423.334179320811,1,733981.168879831
2019-10-30,12474.821177333,1,736656.0740085407
2019-10-31,12311.121502517037,0,726989.3735362713
2019-11-01,12239.47611146558,0,726625.8788495031
2019-11-04,12060.27628342709,0,726625.8788495031
2019-11-05,12181.569863513618,0,726625.8788495031
2019-11-06,12341.893172788261,0,726625.8788495031
2019-11-07,12301.8954103837,0,726625.8788495031
2019-11-08,12312.305080594246,1,726625.8788495031
2019-11-11,12048.056594107744,0,710667.615373112
2019-11-12,11997.04126494049,0,710312.2815654256
2019-11-13,11991.065029806257,0,710312.2815654256
2019-11-14,12465.442521255742,0,710312.2815654256
2019-11-15,12260.555478380493,1,710312.2815654256
2019-11-18,12532.73783217609,0,725725.9434906198
2019-11-19,12723.036602436398,0,725363.0805188746
2019-11-20,12779.461551969152,0,725363.0805188746
2019-11-21,13119.378452766025,1,725363.0805188746
2019-11-22,13195.405484748357,1,729203.8909595775
2019-11-25,13275.170053215486,0,733611.8368733405
2019-11-26,13267.267643172667,0,733245.0309549039
2019-11-27,13513.363607082181,1,733245.0309549039
2019-11-28,13738.180692139082,0,745077.1485373651
2019-11-29,13611.768597875403,0,744704.6099630966
2019-12-02,13344.827709684942,0,744704.6099630966
2019-12-03,13306.487845428219,1,744704.6099630966
2019-12-04,13149.007416610099,-1,735518.7824058821
2019-12-05,13138.578508546789,0,735366.6276385317
2019-12-06,13384.471247162433,1,734998.9443247126
2019-12-09,13294.637862490623,0,729698.3069138442
2019-12-10,13287.982853453044,-1,729333.4577603872
2019-12-11,13301.352162174377,0,728234.993865667
2019-12-12,13472.35763361519,0,727870.8763687343
2019-12-13,13019.961882082043,0,727870.8763687343
2019-12-16,12903.00725182774,1,727870.8763687343
2019-12-17,12945.34256553654,0,729895.116127941
2019-12-18,13179.743486962456,0,729530.1685698769
2019-12-19,13083.811366095073,1,729530.1685698769
2019-12-20,12716.751414511175,0,708698.7901371169
