"date","AGG"
"2024-02-05","97.63"
"2024-02-06","98.08"
"2024-02-07","97.90"
"2024-02-08","97.65"
"2024-02-09","97.56"
"2024-02-12","97.62"
"2024-02-13","96.72"
"2024-02-14","97.08"
"2024-02-15","97.34"
"2024-02-16","97.03"
"2024-02-20","97.17"
"2024-02-21","96.87"
"2024-02-22","96.90"
"2024-02-23","97.27"
"2024-02-26","97.13"
"2024-02-27","96.96"
"2024-02-28","97.21"
"2024-02-29","97.35"
"2024-03-01","97.43"
"2024-03-04","97.29"
"2024-03-05","97.76"
"2024-03-06","97.96"
"2024-03-07","98.10"
"2024-03-08","98.23"
"2024-03-11","98.14"
"2024-03-12","97.85"
"2024-03-13","97.73"
"2024-03-14","97.10"
"2024-03-15","97.03"
"2024-03-18","96.96"
"2024-03-19","97.19"
"2024-03-20","97.38"
"2024-03-21","97.42"
"2024-03-22","97.74"
"2024-03-25","97.62"
"2024-03-26","97.71"
"2024-03-27","97.96"
"2024-03-28","97.88"
"2024-03-29","97.88"
"2024-03-31","97.88"
"2024-04-01","96.93"
"2024-04-02","96.84"
"2024-04-03","96.90"
"2024-04-04","97.13"
"2024-04-05","96.64"
"2024-04-08","96.56"
"2024-04-09","96.90"
"2024-04-10","95.78"
"2024-04-11","95.71"
"2024-04-12","95.96"
"2024-04-15","95.38"
"2024-04-16","95.08"
"2024-04-17","95.55"
"2024-04-18","95.26"
"2024-04-19","95.38"
"2024-04-22","95.43"
"2024-04-23","95.59"
"2024-04-24","95.36"
"2024-04-25","95.05"
"2024-04-26","95.30"
"2024-04-29","95.57"
"2024-04-30","95.21"
"2024-05-01","95.26"
"2024-05-02","95.63"
"2024-05-03","96.10"
"2024-05-06","96.20"
"2024-05-07","96.42"
"2024-05-08","96.21"
"2024-05-09","96.42"
"2024-05-10","96.20"
"2024-05-13","96.31"
"2024-05-14","96.55"
"2024-05-15","97.19"
"2024-05-16","96.99"
"2024-05-17","96.75"
"2024-05-20","96.64"
"2024-05-21","96.85"
"2024-05-22","96.74"
"2024-05-23","96.43"
"2024-05-24","96.51"
"2024-05-28","96.14"
"2024-05-29","95.78"
"2024-05-30","96.17"
"2024-05-31","96.52"
"2024-06-03","96.76"
"2024-06-04","97.15"
"2024-06-05","97.42"
"2024-06-06","97.42"
"2024-06-07","96.64"
"2024-06-10","96.49"
"2024-06-11","96.90"
"2024-06-12","97.30"
"2024-06-13","97.79"
"2024-06-14","97.90"
"2024-06-17","97.55"
"2024-06-18","97.92"
"2024-06-20","97.73"
"2024-06-21","97.75"
"2024-06-24","97.82"
"2024-06-25","97.84"
"2024-06-26","97.38"
"2024-06-27","97.56"
"2024-06-28","97.11"
"2024-07-01","96.26"
"2024-07-02","96.57"
"2024-07-03","97.00"
"2024-07-05","97.51"
"2024-07-08","97.59"
"2024-07-09","97.51"
"2024-07-10","97.58"
"2024-07-11","98.08"
"2024-07-12","98.31"
"2024-07-15","98.05"
"2024-07-16","98.42"
"2024-07-17","98.48"
"2024-07-18","98.23"
"2024-07-19","97.99"
"2024-07-22","97.95"
"2024-07-23","97.96"
"2024-07-24","97.71"
"2024-07-25","97.90"
"2024-07-26","98.26"
"2024-07-29","98.43"
"2024-07-30","98.55"
"2024-07-31","99.08"
"2024-08-01","99.18"
"2024-08-02","100.32"
"2024-08-05","100.28"
"2024-08-06","99.65"
"2024-08-07","99.39"
"2024-08-08","99.21"
"2024-08-09","99.51"
"2024-08-12","99.71"
"2024-08-13","100.07"
"2024-08-14","100.25"
"2024-08-15","99.84"
"2024-08-16","100.04"
"2024-08-19","100.19"
"2024-08-20","100.49"
"2024-08-21","100.69"
"2024-08-22","100.31"
"2024-08-23","100.71"
"2024-08-26","100.64"
"2024-08-27","100.66"
"2024-08-28","100.59"
"2024-08-29","100.44"
"2024-08-30","100.20"
"2024-09-03","100.35"
"2024-09-04","100.81"
"2024-09-05","101.03"
"2024-09-06","101.17"
"2024-09-09","101.32"
"2024-09-10","101.65"
"2024-09-11","101.61"
"2024-09-12","101.49"
"2024-09-13","101.69"
"2024-09-16","102.00"
"2024-09-17","101.84"
"2024-09-18","101.50"
"2024-09-19","101.54"
"2024-09-20","101.47"
"2024-09-23","101.42"
"2024-09-24","101.56"
"2024-09-25","101.23"
"2024-09-26","101.20"
"2024-09-27","101.46"
"2024-09-30","101.23"
"2024-10-01","101.22"
"2024-10-02","101.01"
"2024-10-03","100.63"
"2024-10-04","99.90"
"2024-10-07","99.63"
"2024-10-08","99.73"
"2024-10-09","99.47"
"2024-10-10","99.47"
"2024-10-11","99.45"
"2024-10-14","99.38"
"2024-10-15","99.77"
"2024-10-16","99.92"
"2024-10-17","99.46"
"2024-10-18","99.50"
"2024-10-21","98.86"
"2024-10-22","98.81"
"2024-10-23","98.59"
"2024-10-24","98.77"
"2024-10-25","98.58"
"2024-10-28","98.45"
"2024-10-29","98.53"
"2024-10-30","98.47"
"2024-10-31","98.42"
"2024-11-01","97.66"
"2024-11-04","98.14"
"2024-11-05","98.30"
"2024-11-06","97.57"
"2024-11-07","98.25"
"2024-11-08","98.43"
"2024-11-11","98.29"
"2024-11-12","97.74"
"2024-11-13","97.67"
"2024-11-14","97.63"
"2024-11-15","97.60"
"2024-11-18","97.74"
"2024-11-19","97.88"
"2024-11-20","97.76"
"2024-11-21","97.74"
"2024-11-22","97.78"
"2024-11-25","98.66"
"2024-11-26","98.51"
"2024-11-27","98.78"
"2024-11-29","99.21"
"2024-12-02","98.89"
"2024-12-03","98.69"
"2024-12-04","99.03"
"2024-12-05","99.06"
"2024-12-06","99.27"
"2024-12-09","99.03"
"2024-12-10","98.91"
"2024-12-11","98.67"
"2024-12-12","98.28"
"2024-12-13","97.91"
"2024-12-16","98.00"
"2024-12-17","97.99"
"2024-12-18","97.04"
"2024-12-19","96.70"
"2024-12-20","96.92"
"2024-12-23","96.64"
"2024-12-24","96.70"
"2024-12-26","96.80"
"2024-12-27","96.60"
"2024-12-30","97.01"
"2024-12-31","96.91"
"2025-01-02","96.93"
"2025-01-03","96.77"
"2025-01-06","96.69"
"2025-01-07","96.37"
"2025-01-08","96.47"
"2025-01-10","95.93"
"2025-01-13","95.82"
"2025-01-14","95.87"
"2025-01-15","96.67"
"2025-01-16","96.90"
"2025-01-17","96.87"
"2025-01-21","97.20"
"2025-01-22","97.03"
"2025-01-23","96.84"
"2025-01-24","96.99"
"2025-01-27","97.51"
"2025-01-28","97.50"
"2025-01-29","97.43"
"2025-01-30","97.56"
"2025-01-31","97.41"
"2025-02-03","97.16"
"2025-02-04","97.33"
"2025-02-05","97.81"
"2025-02-06","97.75"
"2025-02-07","97.46"
"2025-02-10","97.45"
"2025-02-11","97.29"
"2025-02-12","96.77"
"2025-02-13","97.35"
"2025-02-14","97.65"
"2025-02-18","97.30"
"2025-02-19","97.43"
"2025-02-20","97.57"
"2025-02-21","97.99"
"2025-02-24","98.17"
"2025-02-25","98.75"
"2025-02-26","98.96"
"2025-02-27","98.83"
"2025-02-28","99.22"
"2025-03-03","99.15"
"2025-03-04","98.88"
"2025-03-05","98.51"
"2025-03-06","98.46"
"2025-03-07","98.35"
"2025-03-10","98.81"
"2025-03-11","98.47"
"2025-03-12","98.25"
"2025-03-13","98.50"
"2025-03-14","98.29"
"2025-03-17","98.41"
"2025-03-18","98.51"
"2025-03-19","98.79"
"2025-03-20","98.89"
"2025-03-21","98.77"
"2025-03-24","98.35"
"2025-03-25","98.47"
"2025-03-26","98.27"
"2025-03-27","98.19"
"2025-03-28","98.73"
"2025-03-31","98.96"
"2025-04-01","98.91"
"2025-04-02","98.83"
"2025-04-03","99.40"
"2025-04-04","99.50"
"2025-04-07","98.38"
"2025-04-08","97.80"
"2025-04-09","97.74"
"2025-04-10","97.19"
"2025-04-11","96.98"
"2025-04-14","97.58"
"2025-04-15","97.76"
"2025-04-16","98.08"
"2025-04-17","97.85"
"2025-04-21","97.33"
"2025-04-22","97.49"
"2025-04-23","97.69"
"2025-04-24","98.20"
"2025-04-25","98.53"
"2025-04-28","98.82"
"2025-04-29","99.06"
"2025-04-30","99.02"
"2025-05-01","98.37"
"2025-05-02","97.92"
"2025-05-05","97.79"
"2025-05-06","98.00"
"2025-05-07","98.20"
"2025-05-08","97.69"
"2025-05-09","97.76"
"2025-05-12","97.38"
"2025-05-13","97.31"
"2025-05-14","97.05"
"2025-05-15","97.54"
"2025-05-16","97.58"
"2025-05-19","97.57"
"2025-05-20","97.42"
"2025-05-21","96.83"
"2025-05-22","97.04"
"2025-05-23","97.13"
"2025-05-27","97.64"
"2025-05-28","97.47"
"2025-05-29","97.79"
"2025-05-30","97.99"
"2025-06-02","97.41"
"2025-06-03","97.39"
"2025-06-04","97.98"
"2025-06-05","97.78"
"2025-06-06","97.25"
"2025-06-09","97.41"
"2025-06-10","97.58"
"2025-06-11","97.90"
"2025-06-12","98.26"
"2025-06-13","97.90"
"2025-06-16","97.72"
"2025-06-17","98.05"
"2025-06-18","98.10"
"2025-06-20","98.15"
"2025-06-23","98.38"
"2025-06-24","98.71"
"2025-06-25","98.76"
"2025-06-26","99.04"
"2025-06-27","98.82"
"2025-06-30","99.17"
"2025-07-01","98.81"
"2025-07-02","98.69"
"2025-07-03","98.39"
"2025-07-07","98.17"
"2025-07-08","98.10"
"2025-07-09","98.47"
"2025-07-10","98.47"
"2025-07-11","98.07"
"2025-07-14","98.04"
"2025-07-15","97.76"
"2025-07-16","97.95"
"2025-07-17","97.93"
"2025-07-18","98.10"
"2025-07-21","98.40"
"2025-07-22","98.59"
"2025-07-23","98.37"
"2025-07-24","98.27"
"2025-07-25","98.47"
"2025-07-28","98.34"
"2025-07-29","98.82"
"2025-07-30","98.57"
"2025-07-31","98.61"
"2025-08-01","99.07"
"2025-08-04","99.20"
"2025-08-05","99.23"
"2025-08-06","99.18"
"2025-08-07","99.11"
"2025-08-08","98.90"
"2025-08-11","98.96"
"2025-08-12","98.94"
"2025-08-13","99.30"
"2025-08-14","99.03"
"2025-08-15","98.87"
"2025-08-18","98.81"
"2025-08-19","98.98"
"2025-08-20","99.05"
"2025-08-21","98.84"
"2025-08-22","99.30"
"2025-08-25","99.21"
"2025-08-26","99.34"
"2025-08-27","99.42"
"2025-08-28","99.57"
"2025-08-29","99.43"
"2025-09-02","98.88"
"2025-09-03","99.22"
"2025-09-04","99.57"
"2025-09-05","100.04"
"2025-09-08","100.42"
"2025-09-09","100.21"
"2025-09-10","100.40"
"2025-09-11","100.59"
"2025-09-12","100.45"
"2025-09-15","100.67"
"2025-09-16","100.72"
"2025-09-17","100.54"
"2025-09-18","100.26"
"2025-09-19","100.26"
"2025-09-22","100.12"
"2025-09-23","100.33"
"2025-09-24","100.14"
"2025-09-25","100.00"
"2025-09-26","99.99"
"2025-09-29","100.25"
"2025-09-30","100.20"
"2025-10-01","100.12"
"2025-10-02","100.26"
"2025-10-03","100.12"
"2025-10-06","99.93"
"2025-10-07","100.11"
"2025-10-08","100.11"
"2025-10-09","100.03"
"2025-10-10","100.46"
"2025-10-13","100.55"
"2025-10-14","100.74"
"2025-10-15","100.68"
"2025-10-16","101.02"
"2025-10-17","100.91"
"2025-10-20","101.06"
"2025-10-21","101.21"
"2025-10-22","101.22"
"2025-10-23","100.99"
"2025-10-24","101.08"
"2025-10-27","101.17"
"2025-10-28","101.26"
"2025-10-29","100.74"
"2025-10-30","100.58"
"2025-10-31","100.50"
"2025-11-03","100.09"
"2025-11-04","100.21"
"2025-11-05","99.85"
"2025-11-06","100.23"
"2025-11-07","100.20"
"2025-11-10","100.15"
"2025-11-11","100.42"
"2025-11-12","100.40"
"2025-11-13","100.12"
"2025-11-14","99.96"
"2025-11-17","100.02"
"2025-11-18","100.10"
"2025-11-19","100.05"
"2025-11-20","100.22"
"2025-11-21","100.41"
"2025-11-24","100.60"
"2025-11-25","100.83"
"2025-11-26","100.92"
"2025-11-28","100.79"
"2025-12-01","100.07"
"2025-12-02","100.19"
"2025-12-03","100.32"
"2025-12-04","100.14"
"2025-12-05","99.99"
"2025-12-08","99.85"
"2025-12-09","99.78"
"2025-12-10","100.07"
"2025-12-11","100.08"
"2025-12-12","99.79"
"2025-12-15","99.89"
"2025-12-16","100.09"
"2025-12-17","100.08"
"2025-12-18","100.29"
"2025-12-19","99.79"
"2025-12-22","99.76"
"2025-12-23","99.76"
"2025-12-24","99.97"
"2025-12-26","100.00"
"2025-12-29","100.13"
"2025-12-30","100.09"
"2025-12-31","99.89"
